code,d13C,d18O,year,Ocean,sfl,yearclass,Assigned_origin,oto_portion,months_sampled,caught_EW,age_group
ABFT_4441,-8.386,-1.812,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4442,-8.503,-1.048,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4443,-8.429,-0.922,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4444,-8.929,-0.953,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4445,-7.827,-1.07,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4446,-8.954,-0.962,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4447,-8.44,-1.959,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4448,-8.315,-1.561,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4449,-7.812,-1.689,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4450,-7.864,-1.178,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4451,-8.512,-1.134,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4452,-8.102,-0.9,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4453,-8.317,-0.885,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4454,-8.381,-1.476,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4455,-8.607,-1.11,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4456,-8.687,-1.296,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4457,-7.844,-1.765,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4458,-9.083,-1.241,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4459,-8.671,-1.065,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4460,-8.488,-1.12,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4461,-8.447,-1.182,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4462,-8.531,-1.737,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4463,-8.392,-1.717,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4464,-8.253,-0.883,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4465,-8.164,-1.263,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4466,-8.47,-0.595,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4467,-8.534,-1.658,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4468,-9.048,-1.968,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4469,-9.328,-1.24,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4470,-8.042,-1.123,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4471,-7.946,-0.929,NA,ATL,NA,NA,Unknown,core,12,Central,post_2yr
ABFT_4472,-8.037,-1.002,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4473,-8.661,-1.1,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4474,-7.819,-1.101,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4475,-8.473,-1.507,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4476,-8.123,-1.026,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4477,-8.38,-1.453,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4478,-7.642,-1.185,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4479,-7.416,-0.955,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4480,-8.211,-1.047,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4481,-8.106,-0.719,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4482,-7.763,-0.836,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4483,-8.02,-0.762,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4484,-8.479,-0.926,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4485,-8.65,-1.308,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4486,-8.391,-0.784,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4487,-7.846,-0.965,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4488,-8.225,-0.895,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4489,-8.64,-1.305,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4490,-7.975,-1.019,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4491,-8.268,-1.27,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4492,-8.078,-1.064,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4493,-8.23,-1.313,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4494,-8.118,-0.787,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4495,-7.194,-0.925,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4496,-8.652,-1.129,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4497,-7.701,-0.968,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4498,-8.288,-0.711,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4499,-8.068,-0.944,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4500,-8.961,-1.061,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4501,-7.376,-0.938,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4502,-8.269,-1.141,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4503,-9.055,-1.203,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4504,-8.64,-0.884,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4505,-7.753,-0.964,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4506,-8.93,-1.22,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4507,-9.181,-0.813,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4508,-8.998,-1.248,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4509,-8.977,-1.104,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4510,-8.393,-0.854,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4511,-7.9,-0.482,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4512,-8.095,-0.35,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4513,-9.269,-1.298,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4514,-7.956,-0.596,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4515,-8.972,-0.923,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4516,-8.843,-0.913,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4517,-9.002,-1.42,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4518,-7.824,-0.374,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4519,-8.54,-1.043,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4520,-8.051,-0.956,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4521,-8.359,-0.822,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4522,-9.573,-0.727,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4523,-7.625,-0.376,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4524,-7.476,-0.694,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4525,-8.474,-1.145,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4526,-8.076,-2.296,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4527,-7.845,-1.181,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4528,-7.727,-0.204,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4529,-7.994,-0.891,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4530,-8.119,-1.629,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4531,-7.418,-0.857,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4532,-7.898,-1.169,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4533,-8.569,-2.236,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4534,-8.582,-0.949,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4535,-7.727,-1.471,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4536,-8.952,-0.843,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4537,-8.478,-1.15,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4538,-8.885,-1.2,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4539,-9.314,-1.076,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4540,-9.525,-0.942,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4541,-9.322,-0.991,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4542,-8.855,-0.843,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4543,-8.505,-0.835,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4544,-8.455,-0.704,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4545,-9.056,-0.977,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4546,-9.259,-0.869,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4547,-9.124,-1.016,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4548,-8.627,-0.793,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4549,-8.381,-0.34,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4550,-9.288,-0.929,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4551,-9.454,-1.114,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4552,-9.015,-0.703,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4553,-9.78,-1.085,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4554,-8.486,-0.972,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4555,-9.272,-0.657,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4556,-8.546,-0.703,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4557,-8.926,-0.619,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4558,-9.497,1.322,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4559,-8.828,-1.047,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4560,-9.064,-1.162,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4561,-8.658,-0.668,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4562,-8.23,-0.684,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4563,-8.82,-0.883,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4564,-9.283,-0.92,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4565,-8.491,-0.777,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4566,-8.59,-0.909,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4567,-8.018,-0.483,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4568,-8.985,-2.138,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4569,-8.264,-0.779,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4570,-8.085,-0.913,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4571,-9.596,-1.053,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4572,-9.201,-0.187,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4573,-7.283,-0.219,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4574,-7.643,-0.697,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4575,-7.793,0.383,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4576,-8.507,-0.819,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4577,-8.275,-0.509,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4578,-8.305,-0.75,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4579,-7.876,-1.301,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4580,-8.701,-0.982,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4581,-9.525,-1.302,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4582,-9.599,-1.313,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4583,-8.661,-1.033,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4584,-9.079,-1.141,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4585,-6.886,-1.082,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4586,-9.798,-1.294,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4587,-8.446,-1.063,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4588,-9.791,-1.545,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4589,-8.706,-1.081,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4590,-9.935,-1.39,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4591,-9.044,-0.628,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4592,-8.676,-0.72,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4593,-9.125,-1.163,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4594,-8.672,-1.436,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4595,-8.133,-1.191,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4596,-8.786,-1.07,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4597,-8.922,-0.944,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4598,-9.106,-1.138,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4599,-8.256,-1.105,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4600,-7.807,-0.713,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4601,-8.261,-0.806,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4602,-8.607,-0.865,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4603,-8.225,-0.895,NA,ATL,NA,NA,Unknown,core,12,East,post_2yr
ABFT_4604,-8.477,-1.491,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4605,-9.124,-1.921,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4606,-7.725,-1.426,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4607,-8.66,-1.465,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4608,-8.039,-1.212,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4609,-8.131,-1.299,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4610,-8.013,-1.47,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4611,-7.825,-1.422,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4612,-8.423,-1.233,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4613,-8.589,-1.634,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4614,-7.662,-1.309,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4615,-8.478,-1.679,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4616,-7.911,-1.662,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4617,-8.271,-1.487,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4618,-8.753,-1.65,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4619,-8.131,-1.855,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4620,-7.892,-1.597,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4621,-8.586,-1.748,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4622,-8.145,-1.479,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4623,-7.874,-1.842,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4624,-7.993,-1.533,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4625,-8.494,-1.713,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4626,-7.938,-1.397,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4627,-7.56,-1.373,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4628,-8.335,-1.46,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4629,-8.03,-1.726,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4630,-7.651,-1.456,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4631,-8.561,-0.893,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4632,-8.324,-1.576,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4633,-8.562,-1.798,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4634,-7.995,-1.538,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4635,-8.091,-1.504,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4636,-8.245,-1.691,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4637,-8.722,-1.881,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4638,-7.412,-1.05,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4639,-7.99,-1.645,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4640,-8.504,-0.854,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4641,-7.588,-1.166,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4642,-8.36,-1.785,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4643,-7.973,-1.594,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4644,-7.934,-1.528,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4645,-8.887,-1.939,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4646,-6.96,-1.367,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4647,-7.289,-1.24,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4648,-7.473,-1.911,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4649,-7.859,-1.77,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4650,-7.587,-1.517,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4651,-7.935,-1.415,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4652,-7.983,-1.752,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4653,-7.177,-1.166,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4654,-7.819,-1.091,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4655,-7.106,-1.5,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4656,-7.626,-1.234,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4657,-7.381,-1.549,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4658,-7.216,-1.631,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4659,-8.313,-1.277,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4660,-7.852,-1.71,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4661,-7.658,-1.446,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4662,-7.39,-1.269,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4663,-8.109,-1.339,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4664,-8.176,-1.528,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4665,-8.586,-1.917,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4666,-8.142,-1.589,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4667,-8.125,-1.092,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4668,-8.988,-1.7,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4669,-8.41,-1.691,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4670,-8.995,-1.776,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4671,-8.855,-1.75,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
ABFT_4672,-8.454,-1.518,NA,ATL,NA,NA,Unknown,core,12,West,post_2yr
